;hour;nanmean_demand_bikes;nanmedian_demand_bikes;nanstd_demand_bikes;count_demand_bikes;nanmean_demand_locks;nanmedian_demand_locks;nanstd_demand_locks;count_demand_locks;station_id;capacity;probability_pst;fill_deg_pst;opt_no_bikes;valid_date
748;12;19.963963497144768;20.313479623824453;6.754581780327946;33;19.1298935853626;18.286488316965798;5.491334968571284;33;644;19;95.303;47.368;9;2019-08-01 08:17:34.639365
749;13;20.06688330014514;20.375759731361082;6.705371757040501;32;20.25337107664059;21.0;5.566387913814819;33;644;19;96.753;42.105;8;2019-08-01 08:17:34.639365
750;14;17.41189763749863;16.0;6.057496250992013;32;17.082488625894012;17.0;5.972933869552355;33;644;19;90.67;42.105;8;2019-08-01 08:17:34.639365
751;15;15.5790421493002;15.0;8.508410419206287;33;12.814996711219255;12.0;5.379915355749689;33;644;19;72.162;52.632;10;2019-08-01 08:17:34.639365
752;16;12.32203689968731;11.0;6.0991487300482685;32;11.744817252252375;12.0;5.5034406514196315;33;644;19;68.86;42.105;8;2019-08-01 08:17:34.639365
753;17;9.692933051360113;10.079962370649106;4.473644535661012;32;11.399157309377728;11.0;6.996965630761014;33;644;19;59.538;47.368;9;2019-08-01 08:17:34.639365
754;18;8.006301710214478;7.0;5.187731346240713;33;10.555594651850786;11.0;7.182257120418105;33;644;19;50.0;36.842;7;2019-08-01 08:17:34.639365
755;19;4.992112464900881;4.716157205240174;3.1775279499042517;33;8.921907816755578;9.0;5.37045503515372;33;644;19;34.309;31.579;6;2019-08-01 08:17:34.639365
756;20;2.542395155909784;2.0;1.92431198227656;33;5.008507740407312;4.0;3.3307624928827644;33;644;19;1.882;31.579;6;2019-08-01 08:17:34.639365
757;21;1.1020601020601022;1.0;1.03476459437601;33;2.362762912992749;2.0;1.491273343720573;29;644;19;0.0;36.842;7;2019-08-01 08:17:34.639365
758;22;0.0;0.0;0.0;28;0.35027932960893854;0.0;0.6846680953972801;30;644;19;50.0;0.0;0;2019-08-01 08:17:34.639365
759;23;0.0;0.0;0.0;32;0.28790366721401206;0.0;0.647686830264331;27;644;19;50.0;0.0;0;2019-08-01 08:17:34.639365
760;0;0.0;0.0;0.0;28;0.0;0.0;0.0;33;645;31;0.0;48.387;15;2019-08-01 08:17:34.639365
761;5;2.5301464166289254;2.2222222222222223;1.7782689110639636;25;0.38235294117647056;0.0;0.5512908203729234;34;645;31;0.0;77.419;24;2019-08-01 08:17:34.639365
762;6;2.766972945724247;2.0;2.5745568076099663;25;0.0;0.0;0.0;26;645;31;0.0;96.774;30;2019-08-01 08:17:34.639365
763;7;2.1637504982787497;2.2351326623970724;2.03029648878597;22;0.0;0.0;0.0;26;645;31;0.0;96.774;30;2019-08-01 08:17:34.639365
764;8;1.637707063161625;1.0;1.9039969005139952;15;0.28125;0.0;0.5226714875243987;32;645;31;0.0;77.419;24;2019-08-01 08:17:34.639365
765;9;0.8072555467805007;0.0;1.2143380408814015;13;0.41935483870967744;0.0;0.6204403569716752;31;645;31;0.0;64.516;20;2019-08-01 08:17:34.639365
766;10;2.0844527786342675;1.0;2.663403588146492;17;0.6774193548387096;0.0;0.7910792954014807;31;645;31;0.0;77.419;24;2019-08-01 08:17:34.639365
767;11;2.4711668757530596;1.0;3.3414356440988016;24;1.393939393939394;1.0;1.1709876691119003;33;645;31;0.0;70.968;22;2019-08-01 08:17:34.639365
768;12;3.810118192104466;2.8099388578118902;3.623263928689836;27;1.7878787878787878;2.0;1.0534934669225458;33;645;31;0.0;74.194;23;2019-08-01 08:17:34.639365
769;13;3.5463195129396;2.99771182914991;3.121734982887381;28;1.878787878787879;2.0;1.2687980473063807;33;645;31;0.0;67.742;21;2019-08-01 08:17:34.639365
770;14;2.9764594391098065;2.0497667185069988;3.0572249983384676;28;1.3103448275862069;1.0;1.0386615107869108;29;645;31;0.0;70.968;22;2019-08-01 08:17:34.639365
771;15;1.6839854460649208;1.0;1.8749174576589853;29;1.206896551724138;1.0;0.9015585847705068;29;645;31;0.0;64.516;20;2019-08-01 08:17:34.639365
772;16;1.5913924312106875;1.6783216783216783;1.5102587977812572;31;1.5;1.0;1.4591203713417604;32;645;31;0.0;51.613;16;2019-08-01 08:17:34.639365
773;17;1.5795388318402204;1.7539918644891022;1.3988668926933328;30;1.46875;1.0;1.294763024774256;32;645;31;0.0;51.613;16;2019-08-01 08:17:34.639365
774;18;2.124169953300869;1.9188361408882082;1.7496990000819976;30;1.375;1.0;1.2636353087613477;32;645;31;0.0;58.065;18;2019-08-01 08:17:34.639365
775;19;1.7367118389817542;1.113497710356349;1.9241874138593031;30;1.4193548387096775;1.0;1.0885523582075138;31;645;31;0.0;61.29;19;2019-08-01 08:17:34.639365
776;20;0.6399711055732938;0.0;0.8261902361246967;26;1.0909090909090908;1.0;1.2590580894967764;33;645;31;0.0;35.484;11;2019-08-01 08:17:34.639365
777;21;0.0;0.0;0.0;22;0.36666666666666664;0.0;0.5560534167675356;30;645;31;50.0;0.0;0;2019-08-01 08:17:34.639365
778;22;0.0;0.0;0.0;27;0.0;0.0;0.0;32;645;31;0.0;48.387;15;2019-08-01 08:17:34.639365
779;23;0.0;0.0;0.0;27;0.0;0.0;0.0;31;645;31;0.0;48.387;15;2019-08-01 08:17:34.639365
780;0;0.0;0.0;0.0;26;0.0;0.0;0.0;30;646;19;0.0;47.368;9;2019-08-01 08:17:34.639365
781;5;10.004143013398068;10.18867924528302;3.631863067243138;33;2.8125;2.5;1.8216883342374386;32;646;19;14.699;73.684;14;2019-08-01 08:17:34.639365
782;6;8.905503389588914;7.581708768316097;5.514670297964421;32;1.7575757575757576;1.0;1.7325974545156007;33;646;19;8.928;78.947;15;2019-08-01 08:17:34.639365
783;7;5.382087226128205;4.5;3.808345737871043;28;1.6666666666666667;1.0;1.3844373104863457;33;646;19;0.631;73.684;14;2019-08-01 08:17:34.639365
784;8;6.12826421273204;4.397991041129361;4.693169722719173;29;2.3333333333333335;1.0;1.8984642916490861;33;646;19;2.038;73.684;14;2019-08-01 08:17:34.639365
785;9;6.3006801656042235;5.6056975813081635;3.986329665022538;30;2.515151515151515;2.0;1.7521631652262746;33;646;19;3.18;68.421;13;2019-08-01 08:17:34.639365
786;10;7.986390068607309;8.414491624464354;5.603018287584644;31;3.90625;4.0;2.084650121490956;32;646;19;20.656;68.421;13;2019-08-01 08:17:34.639365
787;11;10.37401965038125;9.0;6.15908506849486;33;6.9393939393939394;7.0;3.1418485197749626;33;646;19;43.551;52.632;10;2019-08-01 08:17:34.639365
788;12;11.76106910994069;11.112744377480524;5.856449608219974;33;9.3125;9.5;3.9630348423008246;32;646;19;57.535;52.632;10;2019-08-01 08:17:34.639365
789;13;11.635720963428291;10.408142713199496;5.153331000908651;32;9.303030303030303;9.0;3.972442954946368;33;646;19;53.156;52.632;10;2019-08-01 08:17:34.639365
790;14;10.411294016853926;8.538393121849985;6.474507882985826;33;7.575757575757576;7.0;2.9158007372579386;33;646;19;41.07;52.632;10;2019-08-01 08:17:34.639365
791;15;7.979344655099951;6.069120539477382;4.907511608968587;31;5.545454545454546;5.0;3.0009468202855274;33;646;19;21.157;52.632;10;2019-08-01 08:17:34.639365
792;16;6.917740988687969;6.563145163183536;4.252093172464766;30;5.515151515151516;5.0;3.5717748749852305;33;646;19;20.947;52.632;10;2019-08-01 08:17:34.639365
793;17;6.854029075522762;6.0;5.434414861297894;33;4.59375;4.0;3.057084579960499;32;646;19;17.877;57.895;11;2019-08-01 08:17:34.639365
794;18;5.9041347618751265;5.002315886984715;4.400119023186915;33;4.516129032258065;4.0;2.4882519666348832;31;646;19;8.643;57.895;11;2019-08-01 08:17:34.639365
795;19;2.9949497944804664;2.1277153979608077;2.7818493565250555;30;4.387096774193548;4.0;2.603554229059943;31;646;19;1.739;42.105;8;2019-08-01 08:17:34.639365
796;20;1.4042748613528881;1.0;1.3938650447789542;30;3.28125;3.0;2.113464897027566;32;646;19;0.017;31.579;6;2019-08-01 08:17:34.639365
797;21;0.5862068965517241;0.0;0.7327658649308672;29;1.9090909090909092;1.0;1.7564815036678503;33;646;19;0.0;26.316;5;2019-08-01 08:17:34.639365
798;22;0.0;0.0;0.0;29;0.0;0.0;0.0;27;646;19;0.0;47.368;9;2019-08-01 08:17:34.639365
799;23;0.0;0.0;0.0;30;0.0;0.0;0.0;26;646;19;0.0;47.368;9;2019-08-01 08:17:34.639365
800;0;0.0;0.0;0.0;20;0.0;0.0;0.0;33;647;13;0.0;46.154;6;2019-08-01 08:17:34.639365
801;5;5.043917546261411;3.0;5.38011031705997;31;1.2121212121212122;1.0;0.8572330399888264;33;647;13;9.661;76.923;10;2019-08-01 08:17:34.639365
802;6;3.888104050080542;3.0;3.644113639787112;27;0.7741935483870968;1.0;0.6688137468361346;31;647;13;2.737;76.923;10;2019-08-01 08:17:34.639365
803;7;3.141868043414505;2.247658688865765;2.7287673120319407;25;0.45454545454545453;0.0;0.6169941800226467;33;647;13;0.067;84.615;11;2019-08-01 08:17:34.639365
804;8;2.6306467023843383;2.0;2.478979004411459;23;0.45161290322580644;0.0;0.6238968759562409;31;647;13;0.063;76.923;10;2019-08-01 08:17:34.639365
805;9;3.22364004672442;2.9281935995768316;2.4179392559777093;22;0.4375;0.0;0.6690146823211657;32;647;13;0.172;76.923;10;2019-08-01 08:17:34.639365
806;10;2.9203337593051244;2.0;2.768677782693679;21;0.6129032258064516;0.0;0.7605883404680314;31;647;13;0.193;76.923;10;2019-08-01 08:17:34.639365
807;11;4.492482999070958;3.352845597404875;5.110923433535599;26;0.6774193548387096;0.0;0.7910792954014808;31;647;13;6.73;84.615;11;2019-08-01 08:17:34.639365
808;12;3.7410232869188857;3.611940298507463;2.7443907722502456;26;1.3636363636363635;1.0;1.270289873862011;33;647;13;2.481;69.231;9;2019-08-01 08:17:34.639365
809;13;3.9830448916964296;2.9596567103662657;2.6160884763075174;28;1.5625;2.0;0.981687158630159;32;647;13;2.701;61.538;8;2019-08-01 08:17:34.639365
810;14;3.7555666201667166;3.737024221453287;2.8555186074691656;29;1.2758620689655173;1.0;0.95978240555339;29;647;13;3.266;69.231;9;2019-08-01 08:17:34.639365
811;15;3.6639534972347803;1.6597510373443982;4.294657335544223;27;1.2727272727272727;1.0;1.1798497593106736;33;647;13;4.371;69.231;9;2019-08-01 08:17:34.639365
812;16;3.4199129231743983;1.1422302374028241;4.140518465464722;26;0.9696969696969697;1.0;1.2115292114938996;33;647;13;2.886;69.231;9;2019-08-01 08:17:34.639365
813;17;1.3474203450752575;1.0;1.3357954955933384;21;0.65625;0.5;0.7452808520196241;32;647;13;0.0;61.538;8;2019-08-01 08:17:34.639365
814;18;1.2266378784194194;1.0;1.228291796298012;24;0.625;0.0;0.7513428837969107;32;647;13;0.0;61.538;8;2019-08-01 08:17:34.639365
815;19;0.6343715421213743;0.0;0.8901684121364145;21;0.3939393939393939;0.0;0.6585682358056159;33;647;13;0.0;53.846;7;2019-08-01 08:17:34.639365
816;20;0.26815797478081294;0.0;0.4614447746721127;19;0.0;0.0;0.0;27;647;13;0.0;92.308;12;2019-08-01 08:17:34.639365
817;21;0.0;0.0;0.0;16;0.0;0.0;0.0;30;647;13;0.0;46.154;6;2019-08-01 08:17:34.639365
818;22;0.0;0.0;0.0;18;0.0;0.0;0.0;31;647;13;0.0;46.154;6;2019-08-01 08:17:34.639365
819;23;0.0;0.0;0.0;20;0.0;0.0;0.0;31;647;13;0.0;46.154;6;2019-08-01 08:17:34.639365
820;0;0.0;0.0;0.0;33;0.0;0.0;0.0;30;69;25;0.0;48.0;12;2019-08-01 08:17:34.639365
821;5;4.9393939393939394;5.0;2.4359212058710193;33;1.15146348021536;1.0;0.954106334889146;30;69;25;0.0;72.0;18;2019-08-01 08:17:34.639365
822;6;5.121212121212121;5.0;1.980491980505976;33;1.1999490494538738;1.0;0.9590565597940759;31;69;25;0.0;68.0;17;2019-08-01 08:17:34.639365
823;7;3.483990552781847;4.0;1.9126401953381018;31;1.3636363636363635;1.0;1.3185736094872988;33;69;25;0.0;60.0;15;2019-08-01 08:17:34.639365
824;8;3.2934820225469164;3.0;2.2470790606148734;31;1.4193548387096775;1.0;1.3360188009751732;31;69;25;0.0;64.0;16;2019-08-01 08:17:34.639365
825;9;3.646319287363597;3.0;2.3742489921944556;31;2.272727272727273;2.0;1.807497013703053;33;69;25;0.0;56.0;14;2019-08-01 08:17:34.639365
826;10;4.09511570944894;4.0;2.268318230065736;32;2.7;3.0;1.8032537641527424;30;69;25;0.001;56.0;14;2019-08-01 08:17:34.639365
827;11;5.166770821678053;5.0;2.9928212571567894;33;5.133333333333334;5.5;2.1129050655654065;30;69;25;0.376;52.0;13;2019-08-01 08:17:34.639365
828;12;4.241763879012282;4.5;2.651177066383691;32;7.820953797527191;8.0;2.35799964025582;31;69;25;0.711;44.0;11;2019-08-01 08:17:34.639365
829;13;3.922200619998416;4.0;2.8220125240000016;32;8.716453536830453;9.0;1.7299091627162027;29;69;25;0.656;44.0;11;2019-08-01 08:17:34.639365
830;14;4.001809625507428;3.0;3.192663966854307;33;7.127650582581124;7.0;2.64152995243408;32;69;25;0.611;44.0;11;2019-08-01 08:17:34.639365
831;15;4.03030303030303;3.0;3.3399555431626675;33;4.807898894154818;5.0;2.3142641377307984;30;69;25;0.138;52.0;13;2019-08-01 08:17:34.639365
832;16;3.3225806451612905;2.0;2.844727248486148;31;5.068855932203389;4.0;3.25644328335768;32;69;25;0.246;40.0;10;2019-08-01 08:17:34.639365
833;17;2.2857142857142856;2.5;1.606863585376986;28;4.744981885736559;4.0;3.2322304411234444;30;69;25;0.031;32.0;8;2019-08-01 08:17:34.639365
834;18;1.7622186319889783;1.0;1.598882513430626;29;4.663894153470283;5.0;2.9143921944037734;29;69;25;0.009;28.0;7;2019-08-01 08:17:34.639365
835;19;1.3666666666666667;1.0;1.188546876720022;30;3.830461801808507;3.0;2.580555427607026;28;69;25;0.0;28.0;7;2019-08-01 08:17:34.639365
836;20;0.90625;1.0;1.1460837947184006;32;2.5863773922680195;2.0;1.570355817404971;29;69;25;0.0;40.0;10;2019-08-01 08:17:34.639365
837;21;0.45454545454545453;0.0;0.7111130839619099;33;1.0740740740740742;1.0;0.916763786618909;27;69;25;0.0;40.0;10;2019-08-01 08:17:34.639365
838;22;0.0;0.0;0.0;33;0.0;0.0;0.0;27;69;25;0.0;48.0;12;2019-08-01 08:17:34.639365
839;23;0.0;0.0;0.0;33;0.0;0.0;0.0;29;69;25;0.0;48.0;12;2019-08-01 08:17:34.639365
840;0;0.13793103448275862;0.0;0.35093120317179827;29;0.0;0.0;0.0;33;7;31;0.0;96.774;30;2019-08-01 08:17:34.639365
841;5;7.418378683906428;8.0;2.8321526656400353;33;7.579547296673946;7.0;4.406982888975881;33;7;31;1.707;45.161;14;2019-08-01 08:17:34.639365
842;6;7.243889205490732;7.0;2.4571392968294776;32;7.285372637360159;7.0;3.9705756839486126;32;7;31;0.731;41.935;13;2019-08-01 08:17:34.639365
843;7;7.707344752936949;7.0;3.3408540541398346;32;7.063934579536363;7.0;3.85987330696018;33;7;31;1.807;45.161;14;2019-08-01 08:17:34.639365
844;8;8.058789762392236;8.0;3.4783872884712688;33;7.98201699241818;8.0;3.392738101082324;33;7;31;2.209;48.387;15;2019-08-01 08:17:34.639365
845;9;9.256939862355422;8.278240873814314;4.2081308345905795;33;9.10316668992844;10.0;3.474399792736865;33;7;31;5.51;48.387;15;2019-08-01 08:17:34.639365
846;10;10.69180262887556;11.0;4.717299326264252;33;9.490234320727923;9.0;3.082085908282346;33;7;31;10.17;54.839;17;2019-08-01 08:17:34.639365
847;11;12.797984216491392;12.136363636363637;4.590894202684611;32;11.788920670472814;12.0;2.7411623328071655;31;7;31;20.001;51.613;16;2019-08-01 08:17:34.639365
848;12;16.226553259305412;16.499570323689486;6.312636067902574;33;14.835883785289251;15.0;4.576389830162384;33;7;31;53.154;51.613;16;2019-08-01 08:17:34.639365
849;13;16.458868112813867;15.959570435881238;5.5133093889396525;32;17.782385916879864;18.0;5.68918094784966;33;7;31;63.886;45.161;14;2019-08-01 08:17:34.639365
850;14;15.129782624194561;14.640250260688218;4.51969592513693;33;17.960286249866837;17.5;6.293385634015959;32;7;31;55.632;45.161;14;2019-08-01 08:17:34.639365
851;15;12.27789321999242;12.0;4.085235961848617;32;17.144354922759245;16.0;6.68277596891821;33;7;31;40.331;41.935;13;2019-08-01 08:17:34.639365
852;16;13.359871582585395;13.060747663551401;5.200213334216136;32;16.49804595702286;15.0;6.457535681739237;32;7;31;42.833;45.161;14;2019-08-01 08:17:34.639365
853;17;12.082765005057169;12.0;5.712679713227746;32;15.188140331179602;15.0;6.240528691529863;31;7;31;43.052;41.935;13;2019-08-01 08:17:34.639365
854;18;12.152240842326563;12.0;5.49959101228508;33;14.29429459423311;15.0;7.031493854519509;32;7;31;42.786;41.935;13;2019-08-01 08:17:34.639365
855;19;12.034630599580018;12.0;5.825380691966761;33;11.084706580880056;11.0;5.728975019770748;33;7;31;24.615;51.613;16;2019-08-01 08:17:34.639365
856;20;9.18597239416232;9.0;4.577420658401632;32;6.45312579889408;6.0;3.6257746597853084;33;7;31;4.026;54.839;17;2019-08-01 08:17:34.639365
857;21;5.8199683650481715;5.0;3.5363390868265085;31;3.222193931054872;3.0;2.0632702836238463;33;7;31;0.004;61.29;19;2019-08-01 08:17:34.639365
858;22;0.18518518518518517;0.0;0.557262335477027;27;0.0;0.0;0.0;25;7;31;0.0;96.774;30;2019-08-01 08:17:34.639365
859;23;0.30616946224173924;0.0;0.649501646667968;29;0.0;0.0;0.0;28;7;31;0.0;96.774;30;2019-08-01 08:17:34.639365
860;0;0.0;0.0;0.0;30;0.0;0.0;0.0;30;75;19;0.0;47.368;9;2019-08-01 08:17:34.639365
861;5;7.1534791636925865;6.0;4.037582519974126;33;11.352941176470589;10.0;4.02177672888998;34;75;19;40.219;36.842;7;2019-08-01 08:17:34.639365
862;6;5.835245496237031;5.0;2.902863814516916;31;10.511547622636959;10.0;3.8823530438420066;34;75;19;36.524;31.579;6;2019-08-01 08:17:34.639365
863;7;5.4603332435721565;5.0;2.910691334857932;31;7.055397120852473;7.0;2.6990748887367033;31;75;19;15.134;42.105;8;2019-08-01 08:17:34.639365
864;8;7.212911663201246;6.0;3.553311537637593;32;7.337142915004689;7.5;3.1494870475270114;30;75;19;28.677;42.105;8;2019-08-01 08:17:34.639365
865;9;9.81070233665058;9.0;4.139886797140769;31;9.086750224538871;7.5;6.329703526269346;32;75;19;50.0;47.368;9;2019-08-01 08:17:34.639365
866;10;13.419006984616583;11.977057758100221;5.889741729798594;32;9.970024488025809;8.0;6.992579359689314;32;75;19;56.588;57.895;11;2019-08-01 08:17:34.639365
867;11;19.423880823911343;18.37711368712113;6.880351723116859;33;9.623416082337354;8.5;5.398727885572097;30;75;19;78.275;68.421;13;2019-08-01 08:17:34.639365
868;12;21.263282027961107;22.258206977771238;6.852351441257495;31;12.89652253433746;10.0;7.654483072079614;32;75;19;85.525;78.947;15;2019-08-01 08:17:34.639365
869;13;21.850936443895943;21.0;9.906954342123907;31;13.03125;9.0;8.058193085701756;32;75;19;76.008;73.684;14;2019-08-01 08:17:34.639365
870;14;15.505981801027607;13.940874035989717;7.80996948477529;30;10.548387096774194;8.0;6.443801722986306;31;75;19;59.813;63.158;12;2019-08-01 08:17:34.639365
871;15;12.191985175796608;12.436199102808414;6.258643128720938;30;7.666666666666667;6.5;4.396968652757639;30;75;19;52.778;63.158;12;2019-08-01 08:17:34.639365
872;16;10.711713544459652;9.08607627041167;6.166704560494197;30;8.15625;7.0;6.304680161236086;32;75;19;44.109;52.632;10;2019-08-01 08:17:34.639365
873;17;9.53509192623217;7.942751799301839;7.512353045521039;32;7.483870967741935;7.0;5.290689732866818;31;75;19;39.21;52.632;10;2019-08-01 08:17:34.639365
874;18;8.425339960794965;5.551984877126654;7.7760159396348385;32;7.303030303030303;7.0;5.474285618261348;33;75;19;32.873;47.368;9;2019-08-01 08:17:34.639365
875;19;6.948351587732559;4.361873990306947;7.1669194582227345;33;5.566666666666666;5.5;3.4309276249749265;30;75;19;21.573;52.632;10;2019-08-01 08:17:34.639365
876;20;3.874805552607229;2.0;4.060641825047058;31;4.0606060606060606;4.0;2.827757436770722;33;75;19;4.237;47.368;9;2019-08-01 08:17:34.639365
877;21;1.627411538256468;1.0;1.9720519776894965;30;2.5454545454545454;3.0;1.7869476260321169;33;75;19;0.019;42.105;8;2019-08-01 08:17:34.639365
878;22;0.0;0.0;0.0;29;0.27586206896551724;0.0;0.6489855668732951;29;75;19;50.0;0.0;0;2019-08-01 08:17:34.639365
879;23;0.0;0.0;0.0;30;0.0;0.0;0.0;26;75;19;0.0;47.368;9;2019-08-01 08:17:34.639365
880;0;0.0;0.0;0.0;28;0.0;0.0;0.0;31;788;31;0.0;48.387;15;2019-08-01 08:17:34.639365
881;5;8.026789135637294;7.0;3.679833945069404;33;6.0;6.0;2.5584085962673253;34;788;31;0.329;54.839;17;2019-08-01 08:17:34.639365
882;6;7.102469824788202;6.968950749464668;3.2811440243354246;32;3.727272727272727;4.0;1.6445502286477764;33;788;31;0.004;64.516;20;2019-08-01 08:17:34.639365
883;7;5.656397379983849;6.0;2.9519357274720948;29;3.4375;3.5;1.7768674864817946;32;788;31;0.001;61.29;19;2019-08-01 08:17:34.639365
884;8;7.244816584156764;6.720675944333996;4.198040046429402;32;2.75;2.5;1.7960530202677492;32;788;31;0.034;67.742;21;2019-08-01 08:17:34.639365
885;9;8.06632088584306;8.0;3.8381042484928956;33;2.84375;3.0;1.7433629903519898;32;788;31;0.035;67.742;21;2019-08-01 08:17:34.639365
886;10;9.644858883046744;8.626198083067091;4.686278679605009;33;4.242424242424242;4.0;2.634272943222464;33;788;31;0.761;64.516;20;2019-08-01 08:17:34.639365
887;11;12.116338580890387;11.0;6.382310245765784;32;5.4375;5.5;2.9614458108029904;32;788;31;7.925;64.516;20;2019-08-01 08:17:34.639365
888;12;12.104694482565275;12.0;4.207781865590588;29;7.0;7.0;2.907165785301177;32;788;31;4.81;61.29;19;2019-08-01 08:17:34.639365
889;13;13.372029468271421;14.0;4.66871658403832;30;7.6875;8.0;3.136028925146392;32;788;31;14.209;61.29;19;2019-08-01 08:17:34.639365
890;14;11.975089891887913;11.0;5.72734761669679;30;7.545454545454546;7.0;3.6063391158045324;33;788;31;11.081;58.065;18;2019-08-01 08:17:34.639365
891;15;10.667045196285146;8.0;6.56399254908547;31;6.484848484848484;6.0;3.4471112192059827;33;788;31;4.689;61.29;19;2019-08-01 08:17:34.639365
892;16;6.920344705541808;6.0;4.034524762613052;28;5.9393939393939394;7.0;2.99936862042866;33;788;31;0.659;51.613;16;2019-08-01 08:17:34.639365
893;17;5.87002965463632;5.346534653465346;3.737332893098667;29;6.0606060606060606;6.0;3.210718318571737;33;788;31;0.49;48.387;15;2019-08-01 08:17:34.639365
894;18;7.118927684721004;6.0;4.739232655877521;33;5.84375;5.5;3.1633931863764424;32;788;31;1.014;54.839;17;2019-08-01 08:17:34.639365
895;19;5.748078015436555;5.476846747519295;3.606040917329932;32;4.909090909090909;5.0;3.2051095570553088;33;788;31;0.176;51.613;16;2019-08-01 08:17:34.639365
896;20;2.99879368804547;3.0;2.1135682160021294;29;2.5161290322580645;2.0;1.6905811178790071;31;788;31;0.0;54.839;17;2019-08-01 08:17:34.639365
897;21;0.9788646510051944;1.0;0.9016824165902885;28;1.0625;1.0;0.9816871586301589;32;788;31;0.0;45.161;14;2019-08-01 08:17:34.639365
898;22;0.0;0.0;0.0;27;0.0;0.0;0.0;29;788;31;0.0;48.387;15;2019-08-01 08:17:34.639365
899;23;0.0;0.0;0.0;28;0.0;0.0;0.0;29;788;31;0.0;48.387;15;2019-08-01 08:17:34.639365
900;0;0.0;0.0;0.0;33;0.0;0.0;0.0;31;789;25;0.0;48.0;12;2019-08-01 08:17:34.639365
901;5;9.264705882352942;9.5;3.9181692039616456;34;7.066608613789385;7.0;3.3283896401479356;33;789;25;12.538;56.0;14;2019-08-01 08:17:34.639365
902;6;7.617096734743793;7.0;3.3753923278424702;34;7.732738297921829;7.4209692746278115;4.42449735238495;34;789;25;11.8;44.0;11;2019-08-01 08:17:34.639365
903;7;5.79540825773005;6.0;3.0345629928015705;33;7.155778896144865;7.0;3.617246442696049;29;789;25;4.971;44.0;11;2019-08-01 08:17:34.639365
904;8;6.727225599698383;6.0;3.0132240239614045;33;10.189671410489197;9.5;4.341162733887229;32;789;25;15.972;36.0;9;2019-08-01 08:17:34.639365
905;9;8.759701329845216;9.0;4.1820992148690115;33;12.453698027757135;12.534818941504177;4.348415277830529;33;789;25;40.551;40.0;10;2019-08-01 08:17:34.639365
906;10;10.214111092159872;10.0;4.376195601430269;33;16.346809766855337;17.0;5.506945851495379;33;789;25;59.037;36.0;9;2019-08-01 08:17:34.639365
907;11;15.121212121212121;15.0;4.884654387451428;33;24.840958312628064;23.652689377816078;9.163290764560044;32;789;25;84.699;40.0;10;2019-08-01 08:17:34.639365
908;12;19.272727272727273;19.0;5.27537159397757;33;28.048065197739025;28.727648884291412;8.997913506025231;29;789;25;95.6;40.0;10;2019-08-01 08:17:34.639365
909;13;21.575757575757574;23.0;6.139168831315355;33;29.695917145051602;29.945848375451263;11.81143419213731;32;789;25;94.833;52.0;13;2019-08-01 08:17:34.639365
910;14;18.096774193548388;19.0;4.880948259711272;31;20.182205313649263;19.0;6.164189536451778;30;789;25;89.051;52.0;13;2019-08-01 08:17:34.639365
911;15;13.833333333333334;14.0;3.533907999244807;30;14.224343390932283;12.960264900662253;5.510178166426229;30;789;25;61.14;52.0;13;2019-08-01 08:17:34.639365
912;16;12.363636363636363;12.0;4.897819551967626;33;11.426640861219031;11.0;5.654636452591821;31;789;25;50.0;48.0;12;2019-08-01 08:17:34.639365
913;17;10.93939393939394;11.0;4.2569017044338855;33;8.796334309142386;8.018604651162791;4.705217524954795;32;789;25;31.924;52.0;13;2019-08-01 08:17:34.639365
914;18;9.333333333333334;10.0;4.195731958391368;33;6.62320496092771;7.0;3.701109479999232;33;789;25;17.021;56.0;14;2019-08-01 08:17:34.639365
915;19;5.787878787878788;5.0;2.8913402575360245;33;4.316700028191468;4.0;3.0637060007467527;33;789;25;0.774;48.0;12;2019-08-01 08:17:34.639365
916;20;2.272727272727273;1.0;2.0957207482261215;33;2.156731706948298;1.0;2.3963863187941348;31;789;25;0.0;44.0;11;2019-08-01 08:17:34.639365
917;21;0.3448275862068966;0.0;0.5526470114022356;29;0.4444444444444444;0.0;0.6405126152203485;27;789;25;0.0;44.0;11;2019-08-01 08:17:34.639365
918;22;0.0;0.0;0.0;30;0.0;0.0;0.0;31;789;25;0.0;48.0;12;2019-08-01 08:17:34.639365
919;23;0.0;0.0;0.0;32;0.0;0.0;0.0;29;789;25;0.0;48.0;12;2019-08-01 08:17:34.639365
920;0;0.0;0.0;0.0;32;0.0;0.0;0.0;26;790;13;0.0;46.154;6;2019-08-01 08:17:34.639365
921;5;9.748855142876767;9.0;5.380831390832211;34;7.980733646274902;7.0;3.6143912472943507;33;790;13;64.494;53.846;7;2019-08-01 08:17:34.639365
922;6;4.263059494945772;4.0;2.2964866817250766;31;5.317099653882002;5.0;2.628825179516744;30;790;13;33.162;38.462;5;2019-08-01 08:17:34.639365
923;7;2.331273306383573;2.0;0.896875222416937;26;3.6238525864559454;3.7374517374517375;2.1219081275881244;28;790;13;1.287;30.769;4;2019-08-01 08:17:34.639365
924;8;2.5639315652464894;2.0;2.132798925514809;33;3.761370241780869;2.683950887963166;3.545379826479192;30;790;13;7.977;38.462;5;2019-08-01 08:17:34.639365
925;9;2.5074690097704817;2.0;2.09308070933051;33;6.22706463781862;4.904632152588556;4.80567640760409;31;790;13;31.641;23.077;3;2019-08-01 08:17:34.639365
