,hour,nanmean_demand_bikes,nanmedian_demand_bikes,nanstd_demand_bikes,count_demand_bikes,nanmean_demand_locks,nanmedian_demand_locks,nanstd_demand_locks,count_demand_locks,station_id,capacity,probability_pst,fill_deg_pst,opt_no_bikes,valid_date
362,6,0.5915817690896278,0.0,0.8649385271240382,19,0.2631578947368421,0.0,0.45241392835886407,19,256,13,0.0,61.538,8,2019-08-01 11:31:31.868114
363,7,0.5084103293058517,0.0,0.6265231051112156,18,0.3684210526315789,0.0,0.5972647203701473,19,256,13,0.0,46.154,6,2019-08-01 11:31:31.868114
364,8,0.5789473684210527,0.0,0.7685331969757723,19,0.5555555555555556,0.0,0.7838233761296739,18,256,13,0.0,46.154,6,2019-08-01 11:31:31.868114
365,9,0.6111111111111112,0.5,0.6978023391872252,18,0.5555555555555556,0.0,0.8555852638929973,18,256,13,0.0,46.154,6,2019-08-01 11:31:31.868114
366,10,0.6075788806088473,0.0,0.7561379929628551,17,0.5555555555555556,0.0,0.783823376129674,18,256,13,0.0,46.154,6,2019-08-01 11:31:31.868114
367,11,1.0562613430127044,1.0,0.9741818744583369,19,0.47058823529411764,0.0,0.7174300539794394,17,256,13,0.0,53.846,7,2019-08-01 11:31:31.868114
368,12,1.105263157894737,1.0,1.2425214883947913,19,0.5,0.0,0.7071067811865476,18,256,13,0.0,61.538,8,2019-08-01 11:31:31.868114
369,13,1.1736108388455442,1.0,1.3147391722410222,19,0.5555555555555556,0.0,0.7838233761296739,18,256,13,0.0,61.538,8,2019-08-01 11:31:31.868114
370,14,0.9815821256038648,1.0,1.1910121820630148,18,0.125,0.0,0.3415650255319866,16,256,13,0.0,76.923,10,2019-08-01 11:31:31.868114
371,15,1.1758042834056293,1.0,1.206362648534111,19,0.631578947368421,0.0,1.01162829777814,19,256,13,0.0,53.846,7,2019-08-01 11:31:31.868114
372,16,0.9810835156350534,0.0,1.3475229580496015,19,0.47058823529411764,0.0,0.7174300539794394,17,256,13,0.0,61.538,8,2019-08-01 11:31:31.868114
373,17,0.5882352941176471,0.0,0.8702602720890289,17,0.5,0.0,0.6183469424008423,18,256,13,0.0,53.846,7,2019-08-01 11:31:31.868114
374,18,0.6030670311820471,0.0,0.7523512205357199,18,0.3333333333333333,0.0,0.48507125007266594,18,256,13,0.0,53.846,7,2019-08-01 11:31:31.868114
375,19,0.8471332653392474,1.0,0.9015033089840037,19,0.0,0.0,0.0,17,256,13,0.0,92.308,12,2019-08-01 11:31:31.868114
376,20,0.06666666666666667,0.0,0.2581988897471611,15,0.0,0.0,0.0,17,256,13,0.0,92.308,12,2019-08-01 11:31:31.868114
377,21,0.07142857142857142,0.0,0.2672612419124244,14,0.0,0.0,0.0,16,256,13,0.0,92.308,12,2019-08-01 11:31:31.868114
378,22,0.0,0.0,0.0,15,0.0,0.0,0.0,15,256,13,0.0,46.154,6,2019-08-01 11:31:31.868114
379,23,0.0,0.0,0.0,15,0.0,0.0,0.0,17,256,13,0.0,46.154,6,2019-08-01 11:31:31.868114
380,0,0.0,0.0,0.0,30,0.0,0.0,0.0,29,257,25,0.0,48.0,12,2019-08-01 11:31:31.868114
381,5,0.6666666666666666,0.0,0.7772815877574012,33,0.0,0.0,0.0,26,257,25,0.0,96.0,24,2019-08-01 11:31:31.868114
382,6,1.2564203783670829,1.0,1.184186422537464,34,0.3939393939393939,0.0,0.7044232543095956,33,257,25,0.0,64.0,16,2019-08-01 11:31:31.868114
383,7,1.2465144917975106,1.0,1.1257322896630038,33,0.3870967741935484,0.0,0.5584155773160767,31,257,25,0.0,68.0,17,2019-08-01 11:31:31.868114
384,8,1.6187652049721015,1.0,1.9463185250640127,33,1.09375,0.5,1.3995246888993098,32,257,25,0.0,56.0,14,2019-08-01 11:31:31.868114
385,9,1.930856681828052,1.0402160864345738,2.023887950984976,34,2.323529411764706,2.0,2.128032071917323,34,257,25,0.0,44.0,11,2019-08-01 11:31:31.868114
386,10,2.1807986721571155,1.639344262295082,2.0713161485160496,33,2.7666666666666666,3.0,1.9061304607327731,30,257,25,0.0,48.0,12,2019-08-01 11:31:31.868114
387,11,2.4579194663447397,3.0,1.9870094261155395,33,4.15625,3.5,3.243945974252803,32,257,25,0.021,40.0,10,2019-08-01 11:31:31.868114
388,12,2.610220713374116,1.6047548291233285,2.562808069595443,33,4.7272727272727275,3.0,4.631905164675272,33,257,25,0.629,32.0,8,2019-08-01 11:31:31.868114
389,13,3.0724614957542733,2.0140845070422535,2.944286155223801,32,5.96969696969697,6.0,4.419310243726167,33,257,25,2.102,32.0,8,2019-08-01 11:31:31.868114
390,14,3.2586115576608843,2.0,3.323108300409687,33,6.696969696969697,6.0,4.551681341032458,33,257,25,1.758,36.0,9,2019-08-01 11:31:31.868114
391,15,3.7458237179032094,2.5348792640858564,3.772039946565969,32,6.909090909090909,7.0,4.692837869853088,33,257,25,4.327,36.0,9,2019-08-01 11:31:31.868114
392,16,5.088001803580809,3.0,4.821791001400987,33,6.09375,5.5,4.275657844121767,32,257,25,4.854,44.0,11,2019-08-01 11:31:31.868114
393,17,5.984360929448793,4.307078763708874,5.289588086111487,33,4.8,5.0,3.642659127236774,30,257,25,5.015,52.0,13,2019-08-01 11:31:31.868114
394,18,5.720864258038138,3.0945558739255015,5.954592035717124,33,4.625,3.0,4.085773903080881,32,257,25,3.352,56.0,14,2019-08-01 11:31:31.868114
395,19,3.6176560712534727,2.0,4.451593663211751,32,3.3333333333333335,2.0,3.246793289796359,33,257,25,0.351,56.0,14,2019-08-01 11:31:31.868114
396,20,1.4736920777279523,1.0,1.8505627776385263,30,1.4516129032258065,1.0,1.4569079055181529,31,257,25,0.0,52.0,13,2019-08-01 11:31:31.868114
397,21,0.4482758620689655,0.0,0.6858887298634484,29,1.0606060606060606,1.0,1.2231974988578587,33,257,25,0.0,32.0,8,2019-08-01 11:31:31.868114
398,22,0.3870967741935484,0.0,0.6672040844618539,31,0.5666666666666667,0.0,0.7279320417946062,30,257,25,0.0,44.0,11,2019-08-01 11:31:31.868114
399,23,0.0,0.0,0.0,26,0.3125,0.0,0.5922891621605981,32,257,25,50.0,0.0,0,2019-08-01 11:31:31.868114
400,0,0.0,0.0,0.0,33,0.0,0.0,0.0,29,258,12,0.0,50.0,6,2019-08-01 11:31:31.868114
401,5,0.6774193548387096,1.0,0.7477565011059661,31,1.303030303030303,1.0,1.1035411321301216,33,258,12,0.0,41.667,5,2019-08-01 11:31:31.868114
402,6,1.2583184166761878,1.0,1.1070811501565136,33,1.7941176470588236,2.0,1.24995543592576,34,258,12,0.015,41.667,5,2019-08-01 11:31:31.868114
403,7,1.058615855874565,1.0,1.190660496514241,33,1.4,2.0,0.932183199398798,30,258,12,0.001,50.0,6,2019-08-01 11:31:31.868114
404,8,0.6551724137931034,1.0,0.7209052874667636,29,1.2941176470588236,1.0,1.3149354579092556,34,258,12,0.002,33.333,4,2019-08-01 11:31:31.868114
405,9,0.39285714285714285,0.0,0.5669467095138409,28,1.1875,1.0,1.1760376338064324,32,258,12,0.0,25.0,3,2019-08-01 11:31:31.868114
406,10,1.7583665169872065,1.0,1.5429101842254578,33,1.9375,2.0,1.664380151985291,32,258,12,0.476,41.667,5,2019-08-01 11:31:31.868114
407,11,1.7574815580828578,1.262272089761571,1.4652784291811873,33,1.9393939393939394,2.0,1.579940543568688,33,258,12,0.537,41.667,5,2019-08-01 11:31:31.868114
408,12,2.0160183586947618,2.0,1.7574623928777402,33,1.9090909090909092,2.0,1.4866833128569354,33,258,12,1.142,50.0,6,2019-08-01 11:31:31.868114
409,13,1.625,1.0,1.3380293646423316,32,1.696969696969697,1.0,1.42488702369803,33,258,12,0.14,41.667,5,2019-08-01 11:31:31.868114
410,14,1.5161290322580645,1.0,0.9956896351084336,31,2.3103452379535634,2.0,1.7664005988283584,33,258,12,0.129,33.333,4,2019-08-01 11:31:31.868114
411,15,1.9994502873311464,2.0,1.4944004244953624,33,2.659173589088625,2.0,1.9823593880889734,33,258,12,2.235,41.667,5,2019-08-01 11:31:31.868114
412,16,1.8717341154858882,2.0,1.3457449681383127,33,2.670272126362778,3.0,1.855231301020145,33,258,12,6.862,33.333,4,2019-08-01 11:31:31.868114
413,17,1.8988222705787972,2.0,1.5416984776965696,33,2.260837009571752,2.0,1.4674464942141445,33,258,12,0.474,50.0,6,2019-08-01 11:31:31.868114
414,18,1.03125,1.0,1.307160799151623,32,1.3694475174551075,1.0,1.0626947595745038,31,258,12,0.007,50.0,6,2019-08-01 11:31:31.868114
415,19,0.96875,1.0,1.0620848334989004,32,0.9181936305404406,1.0,0.7385483237860727,32,258,12,0.0,50.0,6,2019-08-01 11:31:31.868114
416,20,0.7,1.0,0.7497125886079553,30,0.42424242424242425,0.0,0.6139168831315355,33,258,12,0.0,58.333,7,2019-08-01 11:31:31.868114
417,21,0.6129032258064516,1.0,0.615219167172085,31,0.36363636363636365,0.0,0.6030226891555273,33,258,12,0.0,50.0,6,2019-08-01 11:31:31.868114
418,22,0.4375,0.0,0.564400909900732,32,0.28125,0.0,0.45680340939917435,32,258,12,0.0,50.0,6,2019-08-01 11:31:31.868114
419,23,0.0,0.0,0.0,28,0.0,0.0,0.0,25,258,12,0.0,50.0,6,2019-08-01 11:31:31.868114
420,0,0.5833333333333334,0.5,0.6538625481582944,24,0.0,0.0,0.0,32,259,13,0.0,92.308,12,2019-08-01 11:31:31.868114
421,5,1.8837771470440456,2.0,1.2792235895563617,30,2.0,2.0,0.0,18,259,13,0.0,76.923,10,2019-08-01 11:31:31.868114
422,6,2.8910252244606203,2.704550524202543,1.8485097791090308,34,2.121212121212121,2.0,1.3171364716112315,33,259,13,1.007,53.846,7,2019-08-01 11:31:31.868114
423,7,3.018597303108464,2.640804901235872,1.9122171493981366,34,1.7352941176470589,2.0,1.1885520482837513,34,259,13,1.131,53.846,7,2019-08-01 11:31:31.868114
424,8,2.0753860530486454,2.0,1.4029618120198801,33,1.2941176470588236,1.0,1.2916846356061384,34,259,13,0.018,53.846,7,2019-08-01 11:31:31.868114
425,9,2.0059611152248573,2.0,1.2615155105358116,31,1.4545454545454546,1.0,1.2270622715175534,33,259,13,0.004,53.846,7,2019-08-01 11:31:31.868114
426,10,2.6485569084401406,3.0,1.4607155110095804,31,1.9681809843716638,2.0,1.196784571309174,31,259,13,0.309,53.846,7,2019-08-01 11:31:31.868114
427,11,3.52829404138062,4.0,1.8345404431739492,33,2.1344675429601314,2.0,1.5047381478913067,30,259,13,5.099,53.846,7,2019-08-01 11:31:31.868114
428,12,3.477791957148606,3.0,2.273431852691264,33,2.6977945766982776,2.0,2.0994147633686606,33,259,13,3.925,53.846,7,2019-08-01 11:31:31.868114
429,13,3.4480237320297253,3.0,1.948262963593829,31,2.161290322580645,2.0,1.6144508703900609,31,259,13,2.003,53.846,7,2019-08-01 11:31:31.868114
430,14,6.229036521086739,6.177311725452812,3.029979463942572,31,2.6363636363636362,3.0,2.2053653583105826,33,259,13,27.374,61.538,8,2019-08-01 11:31:31.868114
431,15,8.054902938466654,8.568838404172997,3.3633018099429792,30,2.5757575757575757,2.0,2.0160342108689377,33,259,13,33.523,76.923,10,2019-08-01 11:31:31.868114
432,16,8.584663927409196,7.505711053667603,4.578776967134971,30,2.0303030303030303,2.0,1.7044949487467043,33,259,13,29.296,76.923,10,2019-08-01 11:31:31.868114
433,17,4.7923834574294935,3.0,4.176056793099385,31,1.0,1.0,1.174440439029407,30,259,13,4.685,76.923,10,2019-08-01 11:31:31.868114
434,18,3.5725794400609088,3.0,2.8123479618884177,31,1.0,0.0,1.4591203713417602,32,259,13,1.644,69.231,9,2019-08-01 11:31:31.868114
435,19,2.9177383195462614,2.138880101233787,2.086425545362896,30,0.2692307692307692,0.0,0.5334935656738371,26,259,13,0.008,76.923,10,2019-08-01 11:31:31.868114
436,20,2.7505468753232205,3.0,1.640241225205132,29,0.3225806451612903,0.0,0.4751909633114914,31,259,13,0.001,76.923,10,2019-08-01 11:31:31.868114
437,21,3.030617645266269,3.0,1.7597288238112503,29,0.0,0.0,0.0,28,259,13,0.0,92.308,12,2019-08-01 11:31:31.868114
438,22,2.710664190160651,3.0,1.7537845702538821,27,0.0,0.0,0.0,31,259,13,0.0,92.308,12,2019-08-01 11:31:31.868114
439,23,1.821392670429322,2.0,1.594881046018631,25,0.0,0.0,0.0,33,259,13,0.0,92.308,12,2019-08-01 11:31:31.868114
440,0,0.3701089305304684,0.0,0.7499154127926078,31,0.0,0.0,0.0,33,260,19,0.0,94.737,18,2019-08-01 11:31:31.868114
441,5,0.0,0.0,0.0,31,1.1470588235294117,1.0,1.0189820512047116,34,260,19,50.0,0.0,0,2019-08-01 11:31:31.868114
442,6,0.17214316515739542,0.0,0.39245402376358357,30,1.625,2.0,0.8327955253822958,32,260,19,0.0,26.316,5,2019-08-01 11:31:31.868114
443,7,0.59375,0.0,0.7560241931612779,32,1.5483870967741935,1.0,0.8883959206502228,31,260,19,0.0,42.105,8,2019-08-01 11:31:31.868114
444,8,1.123863154152283,1.0,1.2885406397666281,34,1.2647058823529411,1.0,0.7511132557708274,34,260,19,0.0,57.895,11,2019-08-01 11:31:31.868114
445,9,1.6666666666666667,2.0,0.7580980435789034,30,0.6875,0.5,0.7803018439949603,32,260,19,0.0,52.632,10,2019-08-01 11:31:31.868114
446,10,2.4415756599265914,3.0,1.082475137513634,31,1.121212121212121,1.0,1.268798047306381,33,260,19,0.0,47.368,9,2019-08-01 11:31:31.868114
447,11,2.7790928747052277,3.0,1.409506232196421,33,0.5714285714285714,0.5,0.634126487474228,28,260,19,0.0,68.421,13,2019-08-01 11:31:31.868114
448,12,2.334404351646405,2.0,1.7626375165918122,33,0.6333333333333333,1.0,0.6686751354593717,30,260,19,0.0,68.421,13,2019-08-01 11:31:31.868114
449,13,2.7641878547052303,3.0,1.170054695994049,33,0.46875,0.0,0.6213603702179753,32,260,19,0.0,68.421,13,2019-08-01 11:31:31.868114
450,14,4.04532242592564,4.0,2.098135484627349,32,0.3225806451612903,0.0,0.4751909633114914,31,260,19,0.0,84.211,16,2019-08-01 11:31:31.868114
451,15,4.826496544821468,5.0,1.8525556215510086,29,0.4838709677419355,0.0,0.7243833120632328,31,260,19,0.0,78.947,15,2019-08-01 11:31:31.868114
452,16,4.688288008541828,4.0,2.6550219941865967,28,0.5806451612903226,0.0,0.672021505032247,31,260,19,0.002,78.947,15,2019-08-01 11:31:31.868114
453,17,3.0146154357353896,2.5,1.986247503924474,28,0.4666666666666667,0.0,0.5713464637233658,30,260,19,0.0,78.947,15,2019-08-01 11:31:31.868114
454,18,1.9332173321346549,1.3013616098325098,1.5432643605496077,27,0.40625,0.0,0.6148367210474558,32,260,19,0.0,68.421,13,2019-08-01 11:31:31.868114
455,19,1.0272966798352199,1.0,0.9877416051562965,30,0.3333333333333333,0.0,0.5400617248673217,33,260,19,0.0,63.158,12,2019-08-01 11:31:31.868114
456,20,0.6057307449203281,0.0,0.7632630007249291,30,0.0,0.0,0.0,25,260,19,0.0,94.737,18,2019-08-01 11:31:31.868114
457,21,0.20788177339901479,0.0,0.41424324565747117,29,0.0,0.0,0.0,30,260,19,0.0,94.737,18,2019-08-01 11:31:31.868114
458,22,0.14814814814814814,0.0,0.3620139928982457,27,0.0,0.0,0.0,33,260,19,0.0,94.737,18,2019-08-01 11:31:31.868114
459,23,0.3333333333333333,0.0,0.6064784348631228,30,0.0,0.0,0.0,32,260,19,0.0,94.737,18,2019-08-01 11:31:31.868114
460,0,0.36363636363636365,0.0,0.6030226891555273,33,0.0,0.0,0.0,26,261,16,0.0,93.75,15,2019-08-01 11:31:31.868114
461,5,1.3929994479203387,1.3949917188050778,0.9241357803022513,30,0.6060606060606061,0.0,0.7474704818333103,33,261,16,0.0,56.25,9,2019-08-01 11:31:31.868114
462,6,1.690652667172982,2.0,1.2401912628329868,31,0.8823529411764706,1.0,0.9774644342085304,34,261,16,0.0,56.25,9,2019-08-01 11:31:31.868114
463,7,1.2267066705026508,1.0,0.9255991898678783,29,0.8823529411764706,1.0,1.0079894745227567,34,261,16,0.0,43.75,7,2019-08-01 11:31:31.868114
464,8,1.2728831558851152,1.0,1.2648744662276217,32,0.59375,0.0,0.7975516971817058,32,261,16,0.0,62.5,10,2019-08-01 11:31:31.868114
465,9,1.2002860355473763,1.0,1.1877279854351883,31,0.4666666666666667,0.0,0.7302967433402214,30,261,16,0.0,62.5,10,2019-08-01 11:31:31.868114
466,10,1.1212829801890982,1.0,1.2376738377829626,31,0.6333333333333333,1.0,0.6686751354593717,30,261,16,0.0,62.5,10,2019-08-01 11:31:31.868114
467,11,0.9121736975437824,1.0,0.9965926086535931,32,0.78125,1.0,0.7924797748513126,32,261,16,0.0,50.0,8,2019-08-01 11:31:31.868114
468,12,0.9696969696969697,1.0,1.1035411321301216,33,1.0606060606060606,1.0,1.0879853497231113,33,261,16,0.0,50.0,8,2019-08-01 11:31:31.868114
469,13,1.09375,1.0,1.2010580013390881,32,1.7419354838709677,1.0,1.590969137255316,31,261,16,0.0,43.75,7,2019-08-01 11:31:31.868114
470,14,1.59375,1.5,1.41100227475183,32,3.4242424242424243,3.0,2.5128457850401285,33,261,16,0.656,31.25,5,2019-08-01 11:31:31.868114
471,15,2.1371416173823605,1.694265878117768,1.7299267471919,32,3.9,4.0,1.8818552841132148,30,261,16,0.641,37.5,6,2019-08-01 11:31:31.868114
472,16,2.545195761901216,2.0,1.9515443642225152,33,3.9166484012660114,4.0,1.852620785653565,33,261,16,0.52,43.75,7,2019-08-01 11:31:31.868114
473,17,2.812233129460629,3.0,1.7649870308046287,32,3.1937922536383923,3.0,2.253451429984994,33,261,16,1.172,43.75,7,2019-08-01 11:31:31.868114
474,18,2.5614095079319403,2.104294478527607,0.9029077275501606,24,2.1348786092516736,2.0,1.8559602273928009,32,261,16,0.067,31.25,5,2019-08-01 11:31:31.868114
475,19,2.2389589780677626,2.0,1.9680339344025868,33,1.9084051724137931,1.0,1.6138142420632424,32,261,16,0.019,56.25,9,2019-08-01 11:31:31.868114
476,20,1.2503016209728324,1.0,1.2511448894055488,33,1.5517241379310345,2.0,0.8695732490526489,29,261,16,0.0,50.0,8,2019-08-01 11:31:31.868114
477,21,0.4444444444444444,0.0,0.6405126152203485,27,1.3793103448275863,2.0,0.9788401702105068,29,261,16,0.0,31.25,5,2019-08-01 11:31:31.868114
478,22,0.3870967741935484,0.0,0.6672040844618539,31,1.2424242424242424,1.0,1.1734112405264998,33,261,16,0.0,31.25,5,2019-08-01 11:31:31.868114
479,23,0.25806451612903225,0.0,0.44480272297456924,31,0.5757575757575758,0.0,0.7084447327730932,33,261,16,0.0,37.5,6,2019-08-01 11:31:31.868114
480,0,0.0,0.0,0.0,33,0.45161290322580644,0.0,0.6238968759562409,31,262,13,50.0,0.0,0,2019-08-01 11:31:31.868114
481,5,1.3,1.0,1.0221680811915899,30,2.4031415845984663,2.7590012900413727,0.9356160879079508,32,262,13,0.005,38.462,5,2019-08-01 11:31:31.868114
482,6,2.5588235294117645,2.0,1.9257611870978761,34,2.670447390349279,2.0,1.2279702748391617,33,262,13,0.471,53.846,7,2019-08-01 11:31:31.868114
483,7,2.5,2.0,1.8789100644530676,34,2.1176470588235294,2.0,1.2495988661179267,34,262,13,0.389,53.846,7,2019-08-01 11:31:31.868114
484,8,1.8529411764705883,2.0,1.7603779370588075,34,1.1176470588235294,1.0,1.1745974392893193,34,262,13,0.225,53.846,7,2019-08-01 11:31:31.868114
485,9,1.5588235294117647,1.0,1.3300985716625218,34,1.3823529411764706,1.0,1.414528637248871,34,262,13,0.009,46.154,6,2019-08-01 11:31:31.868114
486,10,1.878787878787879,1.0,1.515700658061639,33,1.9090909090909092,2.0,1.6651508258194732,33,262,13,0.416,38.462,5,2019-08-01 11:31:31.868114
487,11,1.1851851851851851,1.0,0.8337605742398085,27,2.3333333333333335,2.0,1.5745369689742654,33,262,13,0.016,30.769,4,2019-08-01 11:31:31.868114
488,12,1.2413793103448276,1.0,0.9876079475824799,29,2.702286358431148,2.0,1.8009159294345927,32,262,13,0.119,30.769,4,2019-08-01 11:31:31.868114
489,13,1.878787878787879,1.0,1.7094877843519345,33,4.045392071469729,4.0,2.0287774333110624,33,262,13,3.964,30.769,4,2019-08-01 11:31:31.868114
490,14,2.909090909090909,3.0,1.9261950245827324,33,5.601919534502632,5.1892430278884465,2.295527195949114,32,262,13,14.956,38.462,5,2019-08-01 11:31:31.868114
491,15,3.59375,3.5,1.81142209327368,32,6.4207061438892,6.651750972762645,2.3102907321164836,32,262,13,39.126,30.769,4,2019-08-01 11:31:31.868114
492,16,4.03125,4.0,2.4689605361431473,32,6.198042822758675,6.0,2.969918175625897,33,262,13,34.273,38.462,5,2019-08-01 11:31:31.868114
493,17,3.9144728371430286,4.0,2.528377615628241,33,4.031970201791216,4.0,2.213855259233323,31,262,13,21.447,46.154,6,2019-08-01 11:31:31.868114
494,18,2.3870967741935485,2.0,1.6467628721188874,31,3.086045927736472,3.0,1.851582841171852,32,262,13,3.425,38.462,5,2019-08-01 11:31:31.868114
495,19,2.0,2.0,2.0463381929681126,33,2.4893498608352687,2.0,1.913396295870623,33,262,13,2.531,46.154,6,2019-08-01 11:31:31.868114
496,20,0.39285714285714285,0.0,0.6288900106557946,28,2.083295194355049,2.0,1.5142413287807712,33,262,13,0.0,23.077,3,2019-08-01 11:31:31.868114
497,21,0.3548387096774194,0.0,0.6081878600549995,31,1.5434250764525994,1.0,1.1210116077108772,30,262,13,0.0,30.769,4,2019-08-01 11:31:31.868114
498,22,0.0,0.0,0.0,28,1.1071428571428572,1.0,0.8317445171439015,28,262,13,50.0,0.0,0,2019-08-01 11:31:31.868114
499,23,0.0,0.0,0.0,30,0.7037037037037037,1.0,0.6688000054526371,27,262,13,50.0,0.0,0,2019-08-01 11:31:31.868114
500,0,0.0,0.0,0.0,32,0.0,0.0,0.0,33,264,16,0.0,50.0,8,2019-08-01 11:31:31.868114
501,5,0.5459418070444104,0.0,0.693765611087177,30,0.38235294117647056,0.0,0.603761235285532,34,264,16,0.0,50.0,8,2019-08-01 11:31:31.868114
502,6,1.33759550597731,1.0,1.3356867333916558,33,0.4411764705882353,0.0,0.6601733689004333,34,264,16,0.0,68.75,11,2019-08-01 11:31:31.868114
503,7,1.7656840181502362,2.0,1.695268825735075,33,0.59375,0.0,0.7120789644505047,32,264,16,0.0,68.75,11,2019-08-01 11:31:31.868114
504,8,0.9757946853808125,1.0,0.989746905830728,29,0.5517241379310345,0.0,0.6858887298634484,29,264,16,0.0,56.25,9,2019-08-01 11:31:31.868114
505,9,1.1366598778004073,1.0,1.2791387409890111,30,1.1764705882352942,0.5,1.4867207810906917,34,264,16,0.0,43.75,7,2019-08-01 11:31:31.868114
506,10,0.39285714285714285,0.0,0.5669467095138409,28,1.0,0.0,1.524001524002286,32,264,16,0.0,25.0,4,2019-08-01 11:31:31.868114
507,11,1.2161124443857767,1.0,1.267190360688964,32,1.2727272727272727,1.0,1.5666989036012806,33,264,16,0.0,43.75,7,2019-08-01 11:31:31.868114
508,12,1.1323897262860636,1.0,1.4089117564139344,33,1.5757575757575757,1.0,1.6776155517263003,33,264,16,0.001,43.75,7,2019-08-01 11:31:31.868114
509,13,1.6224638923346093,1.0,1.4497560964106395,33,1.6666666666666667,1.0,1.5545631755148024,33,264,16,0.002,43.75,7,2019-08-01 11:31:31.868114
510,14,1.2309117374619556,1.0,1.2607675659424185,33,1.6666666666666667,2.0,1.3844373104863459,33,264,16,0.0,43.75,7,2019-08-01 11:31:31.868114
511,15,1.03125,1.0,1.1495967034769894,32,1.09375,1.0,1.2010580013390881,32,264,16,0.0,43.75,7,2019-08-01 11:31:31.868114
512,16,1.1323221034920077,1.0,1.4103378801780997,31,1.1818181818181819,1.0,1.3568010505999362,33,264,16,0.0,50.0,8,2019-08-01 11:31:31.868114
513,17,1.096774193548387,0.0,1.5568095304109923,31,0.7575757575757576,0.0,1.0905933886623096,33,264,16,0.0,56.25,9,2019-08-01 11:31:31.868114
514,18,1.0,1.0,1.2382783747337804,31,0.6774193548387096,1.0,0.747756501105966,31,264,16,0.0,56.25,9,2019-08-01 11:31:31.868114
515,19,0.4827586206896552,0.0,0.6876819060735034,29,0.6060606060606061,0.0,0.7044232543095957,33,264,16,0.0,43.75,7,2019-08-01 11:31:31.868114
516,20,0.4827586206896552,0.0,0.6336227840855435,29,0.5625,0.0,0.7156093726283553,32,264,16,0.0,43.75,7,2019-08-01 11:31:31.868114
517,21,0.33536895674300254,0.0,0.5531674960266992,30,0.28125,0.0,0.5226714875243988,32,264,16,0.0,50.0,8,2019-08-01 11:31:31.868114
518,22,0.0,0.0,0.0,24,0.0,0.0,0.0,29,264,16,0.0,50.0,8,2019-08-01 11:31:31.868114
519,23,0.0,0.0,0.0,29,0.0,0.0,0.0,32,264,16,0.0,50.0,8,2019-08-01 11:31:31.868114
520,0,0.0,0.0,0.0,33,0.0,0.0,0.0,30,265,16,0.0,50.0,8,2019-08-01 11:31:31.868114
521,5,2.148462644662056,2.0,1.2080214097899469,34,0.75,1.0,0.672021505032247,32,265,16,0.0,62.5,10,2019-08-01 11:31:31.868114
522,6,3.1913303261213097,3.0,1.7450433791418638,34,1.4848484848484849,2.0,1.0642254261084716,33,265,16,0.029,56.25,9,2019-08-01 11:31:31.868114
523,7,2.9588427565288296,3.0,1.529320879097013,32,1.9411764705882353,2.0,1.516398773621804,34,265,16,0.054,50.0,8,2019-08-01 11:31:31.868114
524,8,2.144816100048074,2.0,1.505116517050277,31,1.2222222222222223,1.0,0.8006407690254357,27,265,16,0.0,62.5,10,2019-08-01 11:31:31.868114
525,9,2.115393887673743,2.0,1.566826854590881,34,1.6363636363636365,2.0,1.270289873862011,33,265,16,0.006,50.0,8,2019-08-01 11:31:31.868114
526,10,2.2379440249737583,2.0,1.5684097350935728,32,1.696969696969697,1.0,1.758636696507562,33,265,16,0.007,50.0,8,2019-08-01 11:31:31.868114
527,11,2.1782037212543996,2.0,1.7090746519045255,33,1.5333333333333334,2.0,0.9732042112432565,30,265,16,0.002,56.25,9,2019-08-01 11:31:31.868114
528,12,1.8666666666666667,1.5,1.4319827906241325,30,1.9393939393939394,2.0,1.4348212854610574,33,265,16,0.006,43.75,7,2019-08-01 11:31:31.868114
529,13,2.0448237637999775,2.0,2.08939098065254,33,2.212121212121212,2.0,1.6347319305771466,33,265,16,0.204,50.0,8,2019-08-01 11:31:31.868114
530,14,2.186997382390513,2.0,1.6438606850045892,31,2.787878787878788,2.0,1.8329889483705253,33,265,16,0.118,43.75,7,2019-08-01 11:31:31.868114
531,15,3.154517803742339,3.0,2.219045795676388,32,3.5454545454545454,3.0,1.985744650800253,33,265,16,1.212,50.0,8,2019-08-01 11:31:31.868114
532,16,2.969530843468833,3.0,1.9841098911551152,32,4.03125,4.0,2.0077973005261263,32,265,16,2.19,43.75,7,2019-08-01 11:31:31.868114
533,17,2.619158215136183,3.0,1.824317578650302,32,3.5454545454545454,4.0,2.251262272189053,33,265,16,1.417,43.75,7,2019-08-01 11:31:31.868114
534,18,1.8589465271258605,2.0,1.5464660473601652,32,2.5318781407035176,2.0,1.7782574528796997,32,265,16,0.061,43.75,7,2019-08-01 11:31:31.868114
535,19,1.8900209075952839,2.0,1.7494944137713346,32,1.3845268842451282,1.0,0.9454587273445021,30,265,16,0.0,62.5,10,2019-08-01 11:31:31.868114
536,20,1.651247529120888,1.4853527712831798,1.5144011725459208,31,1.5010850462834497,2.0,1.2633395266906846,33,265,16,0.001,50.0,8,2019-08-01 11:31:31.868114
537,21,0.9459054561172564,1.0,0.7240225380575132,28,0.5606867588137803,0.0,0.6936103459796984,29,265,16,0.0,50.0,8,2019-08-01 11:31:31.868114
